date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:17:02	841/841	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/clarifying-painless-solutions-in-juliadates/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/clarifying-painless-solutions-in-juliadates/feed/index.html	(from http://visiovista.com/clarifying-painless-solutions-in-juliadates/)
21:17:05	23117/23117	---M-Z	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202014%2007:50:22%20GMT	http://img3.rnkr-static.com/user_node_img/50023/1000454304/C350/richmendatingsite-net-photo-u1.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/img3.rnkr-static.com/user_node_img/50023/1000454304/C350/richmendatingsite-net-photo-u1.jpg	(from http://visiovista.com/clarifying-painless-solutions-in-juliadates/)
21:17:05	34564/34564	---M--	200	added ('OK')	image/jpeg	etag:%2257aa5c56-8704%22	http://www.originalwallpapercompany.com/images/stories/virtuemart/product/resized/03004%20sugar%20daddy.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/www.originalwallpapercompany.com/images/stories/virtuemart/product/resized/03004%20sugar%20daddy.jpg	(from http://visiovista.com/clarifying-painless-solutions-in-juliadates/)
21:17:05	2637/2637	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:18%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fprimarily-it-really-is-noticed-that-writers-and%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed942f.json	(from http://visiovista.com/primarily-it-really-is-noticed-that-writers-and/)
21:17:05	9720/9720	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/sugar-daddy-websites/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/sugar-daddy-websites/feed/index.html	(from http://visiovista.com/category/sugar-daddy-websites/)
21:17:07	937/937	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/primarily-it-really-is-noticed-that-writers-and/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/primarily-it-really-is-noticed-that-writers-and/feed/index.html	(from http://visiovista.com/primarily-it-really-is-noticed-that-writers-and/)
21:17:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:16:20%20GMT	http://visiovista.com/?p=412	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index5604.html	(from http://visiovista.com/primarily-it-really-is-noticed-that-writers-and/)
21:17:07	2734/2734	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:20%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fprimarily-it-really-is-noticed-that-writers-and%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed3a1a	(from http://visiovista.com/primarily-it-really-is-noticed-that-writers-and/)
21:17:08	2295/2295	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:22%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-to-be-considered-a-leader%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed3c85.json	(from http://visiovista.com/how-to-be-considered-a-leader/)
21:17:09	799/799	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/how-to-be-considered-a-leader/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-to-be-considered-a-leader/feed/index.html	(from http://visiovista.com/how-to-be-considered-a-leader/)
21:17:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:16:23%20GMT	http://visiovista.com/?p=418	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index1263.html	(from http://visiovista.com/how-to-be-considered-a-leader/)
21:17:09	2392/2392	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:23%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-to-be-considered-a-leader%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed9435	(from http://visiovista.com/how-to-be-considered-a-leader/)
21:17:11	2363/2363	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:25%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fkey-factors-of-moscow-brides-for-adults%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed5bf7.json	(from http://visiovista.com/key-factors-of-moscow-brides-for-adults/)
21:17:12	837/837	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/key-factors-of-moscow-brides-for-adults/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/key-factors-of-moscow-brides-for-adults/feed/index.html	(from http://visiovista.com/key-factors-of-moscow-brides-for-adults/)
21:17:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:16:25%20GMT	http://visiovista.com/?p=553	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/indexa7b7.html	(from http://visiovista.com/key-factors-of-moscow-brides-for-adults/)
21:17:12	2462/2462	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:26%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fkey-factors-of-moscow-brides-for-adults%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedff45	(from http://visiovista.com/key-factors-of-moscow-brides-for-adults/)
21:17:14	28516/28516	---M--	200	added ('OK')	image/jpeg	etag:%22ec3d41587c60d3fc4b123ba5f312b3ce%22	https://i.pinimg.com/originals/c2/19/7a/c2197ab832df4e00f2009b4912ebf413.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/i.pinimg.com/originals/c2/19/7a/c2197ab832df4e00f2009b4912ebf413.jpg	(from http://visiovista.com/key-factors-of-moscow-brides-for-adults/)
21:17:18	45833/45833	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jun%202015%2022:54:45%20GMT	http://bride.ru/ph/phcgi/ladies/928/928685P2.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/bride.ru/ph/phcgi/ladies/928/928685P2.jpg	(from http://visiovista.com/key-factors-of-moscow-brides-for-adults/)
21:17:18	2274/2274	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:29%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-to-research-a-report-2%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedecbb.json	(from http://visiovista.com/how-to-research-a-report-2/)
21:17:18	9081/9081	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/best-brides-for-you/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/best-brides-for-you/feed/index.html	(from http://visiovista.com/category/best-brides-for-you/)
21:17:18	788/788	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/how-to-research-a-report-2/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-to-research-a-report-2/feed/index.html	(from http://visiovista.com/how-to-research-a-report-2/)
21:17:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:16:33%20GMT	http://visiovista.com/?p=414	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index24eb.html	(from http://visiovista.com/how-to-research-a-report-2/)
21:17:19	2371/2371	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:33%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-to-research-a-report-2%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedb66b	(from http://visiovista.com/how-to-research-a-report-2/)
21:17:21	2415/2415	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:35%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthe-5-minute-rule-for-faculty-essay-modifying-support%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed7c6b.json	(from http://visiovista.com/the-5-minute-rule-for-faculty-essay-modifying-support/)
21:17:21	871/871	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/the-5-minute-rule-for-faculty-essay-modifying-support/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/the-5-minute-rule-for-faculty-essay-modifying-support/feed/index.html	(from http://visiovista.com/the-5-minute-rule-for-faculty-essay-modifying-support/)
21:17:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:16:35%20GMT	http://visiovista.com/?p=455	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index9e38.html	(from http://visiovista.com/the-5-minute-rule-for-faculty-essay-modifying-support/)
21:17:22	2512/2512	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:36%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthe-5-minute-rule-for-faculty-essay-modifying-support%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed03ef	(from http://visiovista.com/the-5-minute-rule-for-faculty-essay-modifying-support/)
21:17:23	2345/2345	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:37%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fclarifying-practical-your-bride-systems%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedc33b.json	(from http://visiovista.com/clarifying-practical-your-bride-systems/)
21:17:24	829/829	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/clarifying-practical-your-bride-systems/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/clarifying-practical-your-bride-systems/feed/index.html	(from http://visiovista.com/clarifying-practical-your-bride-systems/)
21:17:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:16:38%20GMT	http://visiovista.com/?p=531	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index7398.html	(from http://visiovista.com/clarifying-practical-your-bride-systems/)
21:17:25	2442/2442	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:38%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fclarifying-practical-your-bride-systems%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed5d2c	(from http://visiovista.com/clarifying-practical-your-bride-systems/)
21:17:26	20170/20170	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jan%202009%2004:21:50%20GMT	http://plancksconstant.org/blog1/image/saddam/ElissaAychalak.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/plancksconstant.org/blog1/image/saddam/ElissaAychalak.jpg	(from http://visiovista.com/clarifying-practical-your-bride-systems/)
21:17:29	32983/32983	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20May%202017%2020:45:56%20GMT	https://thumb7.shutterstock.com/display_pic_with_logo/3631946/419002831/stock-photo-outdoor-portrait-of-a-young-beautiful-fashionable-happy-lady-posing-on-a-street-of-the-old-city-419002831.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/thumb7.shutterstock.com/display_pic_with_logo/3631946/419002831/stock-photo-outdoor-portrait-of-a-young-beautiful-fashionable-happy-lady-posing-on-a-street-of-the-old-city-419002831	(from http://visiovista.com/clarifying-practical-your-bride-systems/)
21:17:29	2350/2350	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:42%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-to-compose-a-psychology-dissertation%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed676b.json	(from http://visiovista.com/how-to-compose-a-psychology-dissertation/)
21:17:29	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/how-to-compose-a-psychology-dissertation/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-to-compose-a-psychology-dissertation/feed/index.html	(from http://visiovista.com/how-to-compose-a-psychology-dissertation/)
21:17:30	8880/8880	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/mail-order-brides/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/mail-order-brides/feed/index.html	(from http://visiovista.com/category/mail-order-brides/)
21:17:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:16:44%20GMT	http://visiovista.com/?p=392	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/indexead8.html	(from http://visiovista.com/how-to-compose-a-psychology-dissertation/)
21:17:30	2447/2447	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:44%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-to-compose-a-psychology-dissertation%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed4f0e	(from http://visiovista.com/how-to-compose-a-psychology-dissertation/)
21:17:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:16:46%20GMT	http://visiovista.com/?p=408	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index43fc.html	(from http://visiovista.com/methods-for-making-a-strategy-and-setting-goals/)
21:17:32	853/853	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/methods-for-making-a-strategy-and-setting-goals/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/methods-for-making-a-strategy-and-setting-goals/feed/index.html	(from http://visiovista.com/methods-for-making-a-strategy-and-setting-goals/)
21:17:32	2385/2385	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:46%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fmethods-for-making-a-strategy-and-setting-goals%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedd888.json	(from http://visiovista.com/methods-for-making-a-strategy-and-setting-goals/)
21:17:33	2482/2482	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:47%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fmethods-for-making-a-strategy-and-setting-goals%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedc493	(from http://visiovista.com/methods-for-making-a-strategy-and-setting-goals/)
21:17:34	2400/2400	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:48%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthe-sentence-of-the-passage-says-your-topic-phrase%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedb50c.json	(from http://visiovista.com/the-sentence-of-the-passage-says-your-topic-phrase/)
21:17:35	862/862	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/the-sentence-of-the-passage-says-your-topic-phrase/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/the-sentence-of-the-passage-says-your-topic-phrase/feed/index.html	(from http://visiovista.com/the-sentence-of-the-passage-says-your-topic-phrase/)
21:17:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:16:49%20GMT	http://visiovista.com/?p=400	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index2d8c.html	(from http://visiovista.com/the-sentence-of-the-passage-says-your-topic-phrase/)
21:17:35	2497/2497	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:49%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthe-sentence-of-the-passage-says-your-topic-phrase%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed88f5	(from http://visiovista.com/the-sentence-of-the-passage-says-your-topic-phrase/)
21:17:37	20768/20768	---M--	200	added ('OK')	image/jpeg	etag:%229896ba7ad6225e936c217a588f7dab08%22	http://image.slidesharecdn.com/research-20paper-20components-140423084234-phpapp02/95/research-paper-components-3-638.jpg?cb=1398260785	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/image.slidesharecdn.com/research-20paper-20components-140423084234-phpapp02/95/research-paper-components-3-6384489.jpg	(from http://visiovista.com/the-sentence-of-the-passage-says-your-topic-phrase/)
21:17:38	16928/16928	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/writing-tips/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/writing-tips/feed/index.html	(from http://visiovista.com/category/writing-tips/)
21:17:40	37184/37184	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:16:52%20GMT	http://visiovista.com/cache/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/cache/index.html	(from http://visiovista.com/blog/page/9/)
21:17:40	30297/30297	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:16:52%20GMT	http://visiovista.com/category/uncategorized/page/8/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/uncategorized/page/8/index.html	(from http://visiovista.com/category/uncategorized/page/7/)
21:17:41	36712/36712	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:16:53%20GMT	http://visiovista.com/today-reading-howto-clear-cache-chrome-that-is-on/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/today-reading-howto-clear-cache-chrome-that-is-on/index.html	(from http://visiovista.com/blog/page/9/)
21:17:41	2485/2485	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:16:53%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fmormon-founder-teen-woman-14-year-aged-teen-among%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedf49d.json	(from http://visiovista.com/mormon-founder-teen-woman-14-year-aged-teen-among/)
21:17:43	36463/36463	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:16:56%20GMT	http://visiovista.com/forms-of-literature/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/forms-of-literature/index.html	(from http://visiovista.com/blog/page/9/)
21:17:43	37018/37018	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:16:56%20GMT	http://visiovista.com/interesting-issues-to-analyze/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/interesting-issues-to-analyze/index.html	(from http://visiovista.com/blog/page/9/)
21:17:44	38802/38802	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2014:17:13%20GMT	http://visiovista.com/money-money-money-how-did-the-money-seem/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/money-money-money-how-did-the-money-seem/index.html	(from http://visiovista.com/blog/page/9/)
21:17:44	25347/25347	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:16:57%20GMT	http://visiovista.com/category/all-about-online-dating/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/all-about-online-dating/index.html	(from http://visiovista.com/blog/page/9/)
21:17:45	40337/40337	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:16:56%20GMT	http://visiovista.com/thinking-about-effective-plans-for-datingstudio/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/thinking-about-effective-plans-for-datingstudio/index.html	(from http://visiovista.com/blog/page/9/)
21:17:45	2582/2582	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:16:58%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fmormon-founder-teen-woman-14-year-aged-teen-among%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedb533	(from http://visiovista.com/mormon-founder-teen-woman-14-year-aged-teen-among/)
21:17:46	889/889	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/mormon-founder-teen-woman-14-year-aged-teen-among/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/mormon-founder-teen-woman-14-year-aged-teen-among/feed/index.html	(from http://visiovista.com/mormon-founder-teen-woman-14-year-aged-teen-among/)
21:17:46	33371/33371	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:16:59%20GMT	http://visiovista.com/hello-world/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/hello-world/index.html	(from http://visiovista.com/blog/page/9/)
21:17:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:17:00%20GMT	http://visiovista.com/?p=382	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index802e.html	(from http://visiovista.com/mormon-founder-teen-woman-14-year-aged-teen-among/)
21:17:48	2255/2255	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:17:01%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Flight-reviews-macbook%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed0544.json	(from http://visiovista.com/light-reviews-macbook/)
21:17:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:17:02%20GMT	http://visiovista.com/?p=394	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index51fe.html	(from http://visiovista.com/light-reviews-macbook/)
21:17:48	775/775	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/light-reviews-macbook/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/light-reviews-macbook/feed/index.html	(from http://visiovista.com/light-reviews-macbook/)
21:17:49	2352/2352	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:17:03%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Flight-reviews-macbook%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed2604	(from http://visiovista.com/light-reviews-macbook/)
21:17:51	12604/12604	---M--	200	added ('OK')	image/jpeg	etag:%220x8D2BA224BEE84EC%22	https://compass-ssl.microsoft.com/assets/2e/9a/2e9a1462-bc17-43ab-96ed-550086edf90f.jpg?n=03.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/compass-ssl.microsoft.com/assets/2e/9a/2e9a1462-bc17-43ab-96ed-550086edf90f5290.jpg	(from http://visiovista.com/light-reviews-macbook/)
21:17:52	805/805	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/how-to-write-a-controlled-paper/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-to-write-a-controlled-paper/feed/index.html	(from http://visiovista.com/how-to-write-a-controlled-paper/)
21:17:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:17:06%20GMT	http://visiovista.com/?p=406	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index40e6.html	(from http://visiovista.com/how-to-write-a-controlled-paper/)
21:17:53	2305/2305	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:17:06%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-to-write-a-controlled-paper%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed22ad.json	(from http://visiovista.com/how-to-write-a-controlled-paper/)
21:17:54	2402/2402	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:17:08%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-to-write-a-controlled-paper%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed96aa	(from http://visiovista.com/how-to-write-a-controlled-paper/)
21:17:55	2475/2475	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:17:09%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthis-will-alert-our-moderators-to-take-actionnever%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed0a1f.json	(from http://visiovista.com/this-will-alert-our-moderators-to-take-actionnever/)
